,Grad,Lon,Lat,TempSur,TempSur_celsius,TempSur_c,temp_at_f,pressure,CO2_dense,CO2_phase,geometry,index_right
631,24.0,-99.1,32.0,286.6,13.0,13.0,19.0,2525358.3181875004,53.853490185876666,5.0,POINT (-99.09999999999999 32),0.0
632,22.0,-99.2,32.0,286.6,13.0,13.0,18.5,2525358.3181875004,54.01108944039993,5.0,POINT (-99.2 32),0.0
633,26.0,-99.3,32.0,286.1,13.0,13.0,19.5,2525358.3181875004,53.69723992180827,5.0,POINT (-99.3 32),0.0
634,24.0,-99.4,32.0,285.6,12.0,12.0,18.0,2525358.3181875004,54.17006063611193,5.0,POINT (-99.40000000000001 32),0.0
635,22.0,-99.5,32.0,286.6,13.0,13.0,18.5,2525358.3181875004,54.01108944039993,5.0,POINT (-99.5 32),0.0
636,24.0,-99.6,32.0,286.7,14.0,14.0,20.0,2525358.3181875004,53.5423162896469,5.0,POINT (-99.59999999999999 32),0.0
637,23.0,-99.7,32.0,287.0,14.0,14.0,19.75,2525358.3181875004,53.61961365159163,5.0,POINT (-99.7 32),0.0
638,24.0,-99.8,32.0,287.0,14.0,14.0,20.0,2525358.3181875004,53.5423162896469,5.0,POINT (-99.8 32),0.0
639,25.0,-99.9,32.0,286.3,13.0,13.0,19.25,2525358.3181875004,53.77519784107568,5.0,POINT (-99.90000000000001 32),0.0
640,24.0,-100.0,32.0,285.5,12.0,12.0,18.0,2525358.3181875004,54.17006063611193,5.0,POINT (-100 32),0.0
641,24.0,-100.1,32.0,285.6,12.0,12.0,18.0,2525358.3181875004,54.17006063611193,5.0,POINT (-100.1 32),0.0
642,24.0,-100.2,32.0,286.2,13.0,13.0,19.0,2525358.3181875004,53.853490185876666,5.0,POINT (-100.2 32),0.0
643,24.0,-100.3,32.0,286.9,14.0,14.0,20.0,2525358.3181875004,53.5423162896469,5.0,POINT (-100.3 32),0.0
644,22.0,-100.4,32.0,287.2,14.0,14.0,19.5,2525358.3181875004,53.69723992180827,5.0,POINT (-100.4 32),0.0
645,24.0,-100.5,32.0,287.4,14.0,14.0,20.0,2525358.3181875004,53.5423162896469,5.0,POINT (-100.5 32),0.0
646,21.5,-100.6,32.0,287.3,14.0,14.0,19.375,2525358.3181875004,53.7361772526247,5.0,POINT (-100.6 32),0.0
647,19.0,-100.7,32.0,287.8,15.0,15.0,19.75,2525358.3181875004,53.61961365159163,5.0,POINT (-100.7 32),0.0
648,17.0,-100.8,32.0,288.3,15.0,15.0,19.25,2525358.3181875004,53.77519784107568,5.0,POINT (-100.8 32),0.0
649,15.0,-100.9,32.0,287.6,14.0,14.0,17.75,2525358.3181875004,54.25006805128358,5.0,POINT (-100.9 32),0.0
650,23.0,-101.0,32.0,286.8,14.0,14.0,19.75,2525358.3181875004,53.61961365159163,5.0,POINT (-101 32),0.0
