,Grad,Lon,Lat,TempSur,TempSur_celsius,TempSur_c,temp_at_f,pressure,CO2_dense,CO2_phase,geometry,index_right,level_0,level_1
1749,25.5,-102.6,30.1,287.6,14.0,14.0,293.525,2525358.3181875004,53.42698104045191,5.0,POINT (-102.6 30.1),258.0,44.0,258.0
1750,24.7,-102.7,30.1,287.2,14.0,14.0,293.325,2525358.3181875004,53.488402386412616,5.0,POINT (-102.7 30.1),258.0,44.0,258.0
1751,23.9,-102.8,30.1,286.7,14.0,14.0,293.125,2525358.3181875004,53.55003130235378,5.0,POINT (-102.8 30.1),258.0,44.0,258.0
1752,23.2,-102.9,30.1,286.7,14.0,14.0,292.95,2525358.3181875004,53.604127953624584,5.0,POINT (-102.9 30.1),258.0,44.0,258.0
1753,22.6,-103.0,30.1,286.7,14.0,14.0,292.79999999999995,2525358.3181875004,53.650624537994425,5.0,POINT (-103 30.1),258.0,44.0,258.0
1754,22.0,-103.1,30.1,286.7,14.0,14.0,292.65,2525358.3181875004,53.69723992180827,5.0,POINT (-103.1 30.1),258.0,44.0,258.0
1755,21.3,-103.2,30.1,286.5,13.0,13.0,291.47499999999997,2525358.3181875004,54.06657210755632,5.0,POINT (-103.2 30.1),258.0,44.0,258.0
1756,27.5,-103.3,30.1,286.2,13.0,13.0,293.025,2525358.3181875004,53.58092402700658,5.0,POINT (-103.3 30.1),258.0,44.0,258.0
1757,24.0,-103.4,30.1,285.5,12.0,12.0,291.15,2525358.3181875004,54.17006063611193,5.0,POINT (-103.4 30.1),258.0,44.0,258.0
1758,24.2,-103.5,30.1,285.2,12.0,12.0,291.2,2525358.3181875004,54.154101112507206,5.0,POINT (-103.5 30.1),258.0,44.0,258.0
1759,25.0,-103.6,30.1,285.1,12.0,12.0,291.4,2525358.3181875004,54.090402087465485,5.0,POINT (-103.6 30.1),258.0,44.0,258.0
1760,27.0,-103.7,30.1,284.6,11.0,11.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-103.7 30.1),258.0,44.0,258.0
1761,29.0,-103.8,30.1,283.8,11.0,11.0,291.4,2525358.3181875004,54.090402087465485,5.0,POINT (-103.8 30.1),258.0,44.0,258.0
1762,25.0,-103.9,30.1,283.4,10.0,10.0,289.4,2525358.3181875004,54.73760988418045,5.0,POINT (-103.9 30.1),258.0,44.0,258.0
1763,25.0,-104.0,30.1,284.4,11.0,11.0,290.4,2525358.3181875004,54.41114154066701,5.0,POINT (-104 30.1),258.0,44.0,258.0
1764,25.0,-104.1,30.1,283.7,11.0,11.0,290.4,2525358.3181875004,54.41114154066701,5.0,POINT (-104.1 30.1),258.0,44.0,258.0
1765,24.0,-104.2,30.1,283.5,10.0,10.0,289.15,2525358.3181875004,54.82014582100409,5.0,POINT (-104.2 30.1),258.0,44.0,258.0
1766,23.8,-104.3,30.1,283.6,10.0,10.0,289.09999999999997,2525358.3181875004,54.83669779173203,5.0,POINT (-104.3 30.1),258.0,44.0,258.0
1767,25.1,-104.4,30.1,283.9,11.0,11.0,290.42499999999995,2525358.3181875004,54.40305406148885,5.0,POINT (-104.4 30.1),258.0,44.0,258.0
1768,34.7,-104.5,30.1,285.4,12.0,12.0,293.825,2525358.3181875004,53.33523525005968,5.0,POINT (-104.5 30.1),258.0,44.0,258.0
1769,61.0,-104.6,30.1,289.3,16.0,16.0,304.4,2525358.3181875004,50.365829786711224,2.0,POINT (-104.6 30.1),258.0,44.0,258.0
1770,35.0,-93.8,30.2,287.8,15.0,15.0,296.9,2525358.3181875004,52.420563429225254,5.0,POINT (-93.8 30.2),258.0,44.0,258.0
1771,32.0,-93.9,30.2,287.7,15.0,15.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-93.90000000000001 30.2),258.0,44.0,258.0
1772,33.0,-94.0,30.2,287.7,15.0,15.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-94 30.2),258.0,44.0,258.0
1773,33.0,-94.1,30.2,288.4,15.0,15.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-94.09999999999999 30.2),258.0,44.0,258.0
1774,31.0,-94.2,30.2,288.0,15.0,15.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-94.2 30.2),258.0,44.0,258.0
1775,33.0,-94.3,30.2,287.5,14.0,14.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-94.3 30.2),258.0,44.0,258.0
1776,32.0,-94.4,30.2,287.7,15.0,15.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-94.40000000000001 30.2),258.0,44.0,258.0
1777,34.0,-94.5,30.2,287.6,14.0,14.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-94.5 30.2),258.0,44.0,258.0
1778,28.0,-94.6,30.2,287.5,14.0,14.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-94.59999999999999 30.2),258.0,44.0,258.0
1779,32.0,-94.7,30.2,287.6,14.0,14.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-94.7 30.2),258.0,44.0,258.0
1780,34.0,-94.8,30.2,287.8,15.0,15.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-94.8 30.2),258.0,44.0,258.0
1781,32.0,-94.9,30.2,287.9,15.0,15.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-94.90000000000001 30.2),258.0,44.0,258.0
1782,35.0,-95.0,30.2,287.7,15.0,15.0,296.9,2525358.3181875004,52.420563429225254,5.0,POINT (-95 30.2),258.0,44.0,258.0
1783,32.0,-95.1,30.2,287.8,15.0,15.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-95.09999999999999 30.2),258.0,44.0,258.0
1784,36.0,-95.2,30.2,288.1,15.0,15.0,297.15,2525358.3181875004,52.348182704558745,5.0,POINT (-95.2 30.2),258.0,44.0,258.0
1785,37.0,-95.3,30.2,288.1,15.0,15.0,297.4,2525358.3181875004,52.27608919862434,5.0,POINT (-95.3 30.2),258.0,44.0,258.0
1786,38.0,-95.4,30.2,288.9,16.0,16.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-95.40000000000001 30.2),258.0,44.0,258.0
1787,35.0,-95.5,30.2,289.6,16.0,16.0,297.9,2525358.3181875004,52.132755095252044,5.0,POINT (-95.5 30.2),258.0,44.0,258.0
1788,38.0,-95.6,30.2,288.7,16.0,16.0,298.65,2525358.3181875004,51.919854076862975,5.0,POINT (-95.59999999999999 30.2),258.0,44.0,258.0
1789,35.0,-95.7,30.2,288.3,15.0,15.0,296.9,2525358.3181875004,52.420563429225254,5.0,POINT (-95.7 30.2),258.0,44.0,258.0
1790,33.0,-95.8,30.2,288.1,15.0,15.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-95.8 30.2),258.0,44.0,258.0
1791,30.0,-95.9,30.2,287.8,15.0,15.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-95.90000000000001 30.2),258.0,44.0,258.0
1792,38.0,-96.0,30.2,288.0,15.0,15.0,297.65,2525358.3181875004,52.20428071803998,5.0,POINT (-96 30.2),258.0,44.0,258.0
1793,34.0,-96.1,30.2,287.9,15.0,15.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-96.09999999999999 30.2),258.0,44.0,258.0
1794,39.0,-96.2,30.2,287.7,15.0,15.0,297.9,2525358.3181875004,52.132755095252044,5.0,POINT (-96.2 30.2),258.0,44.0,258.0
1795,34.0,-96.3,30.2,287.8,15.0,15.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-96.3 30.2),258.0,44.0,258.0
1796,32.0,-96.4,30.2,287.9,15.0,15.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-96.40000000000001 30.2),258.0,44.0,258.0
1797,24.0,-96.5,30.2,287.8,15.0,15.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-96.5 30.2),258.0,44.0,258.0
1798,47.0,-96.6,30.2,288.1,15.0,15.0,299.9,2525358.3181875004,51.570481088057704,5.0,POINT (-96.59999999999999 30.2),258.0,44.0,258.0
1799,34.0,-96.7,30.2,288.2,15.0,15.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-96.7 30.2),258.0,44.0,258.0
1800,33.0,-96.8,30.2,288.2,15.0,15.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-96.8 30.2),258.0,44.0,258.0
1801,31.0,-96.9,30.2,288.2,15.0,15.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-96.90000000000001 30.2),258.0,44.0,258.0
1802,28.0,-97.0,30.2,288.1,15.0,15.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-97 30.2),258.0,44.0,258.0
1803,31.0,-97.1,30.2,288.0,15.0,15.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-97.09999999999999 30.2),258.0,44.0,258.0
1804,29.3,-97.2,30.2,288.4,15.0,15.0,295.47499999999997,2525358.3181875004,52.83872834307904,5.0,POINT (-97.2 30.2),258.0,44.0,258.0
1805,27.5,-97.3,30.2,288.5,15.0,15.0,295.025,2525358.3181875004,52.97280246494648,5.0,POINT (-97.3 30.2),258.0,44.0,258.0
1806,31.0,-97.4,30.2,288.0,15.0,15.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-97.40000000000001 30.2),258.0,44.0,258.0
1807,32.0,-97.5,30.2,288.2,15.0,15.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-97.5 30.2),258.0,44.0,258.0
1808,22.7,-97.6,30.2,288.3,15.0,15.0,293.825,2525358.3181875004,53.33523525005968,5.0,POINT (-97.59999999999999 30.2),258.0,44.0,258.0
1809,17.0,-97.7,30.2,288.8,16.0,16.0,293.4,2525358.3181875004,53.46534513027027,5.0,POINT (-97.7 30.2),258.0,44.0,258.0
1810,24.8,-97.8,30.2,289.4,16.0,16.0,295.34999999999997,2525358.3181875004,52.87587220650068,5.0,POINT (-97.8 30.2),258.0,44.0,258.0
1811,28.5,-97.9,30.2,288.3,15.0,15.0,295.275,2525358.3181875004,52.89819496266307,5.0,POINT (-97.90000000000001 30.2),258.0,44.0,258.0
1812,28.0,-98.0,30.2,288.0,15.0,15.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-98 30.2),258.0,44.0,258.0
1813,27.5,-98.1,30.2,287.7,15.0,15.0,295.025,2525358.3181875004,52.97280246494648,5.0,POINT (-98.09999999999999 30.2),258.0,44.0,258.0
1814,26.8,-98.2,30.2,288.1,15.0,15.0,294.84999999999997,2525358.3181875004,53.02521021661427,5.0,POINT (-98.2 30.2),258.0,44.0,258.0
1815,25.8,-98.3,30.2,288.1,15.0,15.0,294.59999999999997,2525358.3181875004,53.1003410270714,5.0,POINT (-98.3 30.2),258.0,44.0,258.0
1816,25.6,-98.4,30.2,288.0,15.0,15.0,294.54999999999995,2525358.3181875004,53.11540444962534,5.0,POINT (-98.40000000000001 30.2),258.0,44.0,258.0
1817,25.6,-98.5,30.2,287.6,14.0,14.0,293.54999999999995,2525358.3181875004,53.41931789922437,5.0,POINT (-98.5 30.2),258.0,44.0,258.0
1818,26.0,-98.6,30.2,287.2,14.0,14.0,293.65,2525358.3181875004,53.38869750221861,5.0,POINT (-98.59999999999999 30.2),258.0,44.0,258.0
1819,25.4,-98.7,30.2,287.0,14.0,14.0,293.5,2525358.3181875004,53.434647403736136,5.0,POINT (-98.7 30.2),258.0,44.0,258.0
1820,23.8,-98.8,30.2,286.9,14.0,14.0,293.09999999999997,2525358.3181875004,53.55774957974797,5.0,POINT (-98.8 30.2),258.0,44.0,258.0
1821,22.2,-98.9,30.2,286.8,14.0,14.0,292.7,2525358.3181875004,53.68168822405588,5.0,POINT (-98.90000000000001 30.2),258.0,44.0,258.0
1822,20.6,-99.0,30.2,286.5,13.0,13.0,291.29999999999995,2525358.3181875004,54.12222383358031,5.0,POINT (-99 30.2),258.0,44.0,258.0
1823,19.0,-99.1,30.2,286.7,14.0,14.0,291.9,2525358.3181875004,53.932119769040355,5.0,POINT (-99.09999999999999 30.2),258.0,44.0,258.0
1824,19.4,-99.2,30.2,286.7,14.0,14.0,292.0,2525358.3181875004,53.900627285618654,5.0,POINT (-99.2 30.2),258.0,44.0,258.0
1825,23.0,-99.3,30.2,286.5,13.0,13.0,291.9,2525358.3181875004,53.932119769040355,5.0,POINT (-99.3 30.2),258.0,44.0,258.0
1826,23.3,-99.4,30.2,286.1,13.0,13.0,291.97499999999997,2525358.3181875004,53.90849531522062,5.0,POINT (-99.40000000000001 30.2),258.0,44.0,258.0
1827,23.6,-99.5,30.2,286.3,13.0,13.0,292.04999999999995,2525358.3181875004,53.884901391784005,5.0,POINT (-99.5 30.2),258.0,44.0,258.0
1828,23.9,-99.6,30.2,286.9,14.0,14.0,293.125,2525358.3181875004,53.55003130235378,5.0,POINT (-99.59999999999999 30.2),258.0,44.0,258.0
1829,21.0,-99.7,30.2,287.0,14.0,14.0,292.4,2525358.3181875004,53.77519784107568,5.0,POINT (-99.7 30.2),258.0,44.0,258.0
1830,23.0,-99.8,30.2,287.4,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-99.8 30.2),258.0,44.0,258.0
1831,25.5,-99.9,30.2,287.5,14.0,14.0,293.525,2525358.3181875004,53.42698104045191,5.0,POINT (-99.90000000000001 30.2),258.0,44.0,258.0
1832,28.0,-100.0,30.2,287.6,14.0,14.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-100 30.2),258.0,44.0,258.0
1833,25.5,-100.1,30.2,287.3,14.0,14.0,293.525,2525358.3181875004,53.42698104045191,5.0,POINT (-100.1 30.2),258.0,44.0,258.0
1834,23.0,-100.2,30.2,287.2,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-100.2 30.2),258.0,44.0,258.0
1835,27.0,-100.3,30.2,287.2,14.0,14.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-100.3 30.2),258.0,44.0,258.0
1836,28.0,-100.4,30.2,286.9,14.0,14.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-100.4 30.2),258.0,44.0,258.0
1837,32.0,-100.5,30.2,287.2,14.0,14.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-100.5 30.2),258.0,44.0,258.0
1838,31.0,-100.6,30.2,287.7,15.0,15.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-100.6 30.2),258.0,44.0,258.0
1839,34.0,-100.7,30.2,288.0,15.0,15.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-100.7 30.2),258.0,44.0,258.0
1840,34.0,-100.8,30.2,288.3,15.0,15.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-100.8 30.2),258.0,44.0,258.0
1841,33.0,-100.9,30.2,288.5,15.0,15.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-100.9 30.2),258.0,44.0,258.0
1842,31.0,-101.0,30.2,288.6,15.0,15.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-101 30.2),258.0,44.0,258.0
1843,42.0,-101.1,30.2,289.3,16.0,16.0,299.65,2525358.3181875004,51.639818914746726,5.0,POINT (-101.1 30.2),258.0,44.0,258.0
1844,36.5,-101.2,30.2,289.3,16.0,16.0,298.275,2525358.3181875004,52.02599234035098,5.0,POINT (-101.2 30.2),258.0,44.0,258.0
1845,31.0,-101.3,30.2,289.2,16.0,16.0,296.9,2525358.3181875004,52.420563429225254,5.0,POINT (-101.3 30.2),258.0,44.0,258.0
1846,27.0,-101.4,30.2,289.6,16.0,16.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-101.4 30.2),258.0,44.0,258.0
1847,29.0,-101.5,30.2,290.0,17.0,17.0,297.4,2525358.3181875004,52.27608919862434,5.0,POINT (-101.5 30.2),258.0,44.0,258.0
1848,28.0,-101.6,30.2,290.4,17.0,17.0,297.15,2525358.3181875004,52.348182704558745,5.0,POINT (-101.6 30.2),258.0,44.0,258.0
1849,20.0,-101.7,30.2,289.9,17.0,17.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-101.7 30.2),258.0,44.0,258.0
1850,25.3,-101.8,30.2,289.1,16.0,16.0,295.47499999999997,2525358.3181875004,52.83872834307904,5.0,POINT (-101.8 30.2),258.0,44.0,258.0
1851,29.0,-101.9,30.2,289.3,16.0,16.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-101.9 30.2),258.0,44.0,258.0
1852,25.3,-102.0,30.2,289.0,16.0,16.0,295.47499999999997,2525358.3181875004,52.83872834307904,5.0,POINT (-102 30.2),258.0,44.0,258.0
1853,25.2,-102.1,30.2,288.5,15.0,15.0,294.45,2525358.3181875004,53.14556871498588,5.0,POINT (-102.1 30.2),258.0,44.0,258.0
1854,25.2,-102.2,30.2,287.9,15.0,15.0,294.45,2525358.3181875004,53.14556871498588,5.0,POINT (-102.2 30.2),258.0,44.0,258.0
1855,25.1,-102.3,30.2,288.2,15.0,15.0,294.42499999999995,2525358.3181875004,53.15311759185353,5.0,POINT (-102.3 30.2),258.0,44.0,258.0
1856,25.0,-102.4,30.2,288.0,15.0,15.0,294.4,2525358.3181875004,53.16066959796472,5.0,POINT (-102.4 30.2),258.0,44.0,258.0
1857,24.4,-102.5,30.2,287.3,14.0,14.0,293.25,2525358.3181875004,53.51148883194307,5.0,POINT (-102.5 30.2),258.0,44.0,258.0
1858,23.8,-102.6,30.2,286.7,14.0,14.0,293.09999999999997,2525358.3181875004,53.55774957974797,5.0,POINT (-102.6 30.2),258.0,44.0,258.0
1859,23.1,-102.7,30.2,286.0,13.0,13.0,291.92499999999995,2525358.3181875004,53.92424155407045,5.0,POINT (-102.7 30.2),258.0,44.0,258.0
1860,22.5,-102.8,30.2,285.8,13.0,13.0,291.775,2525358.3181875004,53.971561914117316,5.0,POINT (-102.8 30.2),258.0,44.0,258.0
1861,21.9,-102.9,30.2,285.8,13.0,13.0,291.625,2525358.3181875004,54.01900522322577,5.0,POINT (-102.9 30.2),258.0,44.0,258.0
1862,21.3,-103.0,30.2,286.0,13.0,13.0,291.47499999999997,2525358.3181875004,54.06657210755632,5.0,POINT (-103 30.2),258.0,44.0,258.0
1863,20.7,-103.1,30.2,285.0,12.0,12.0,290.325,2525358.3181875004,54.43542547061945,5.0,POINT (-103.1 30.2),258.0,44.0,258.0
1864,23.0,-103.2,30.2,284.8,12.0,12.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-103.2 30.2),258.0,44.0,258.0
1865,33.0,-103.3,30.2,284.7,12.0,12.0,293.4,2525358.3181875004,53.46534513027027,5.0,POINT (-103.3 30.2),258.0,44.0,258.0
1866,29.5,-103.4,30.2,284.9,12.0,12.0,292.525,2525358.3181875004,53.7361772526247,5.0,POINT (-103.4 30.2),258.0,44.0,258.0
1867,26.0,-103.5,30.2,284.9,12.0,12.0,291.65,2525358.3181875004,54.01108944039993,5.0,POINT (-103.5 30.2),258.0,44.0,258.0
1868,25.0,-103.6,30.2,284.1,11.0,11.0,290.4,2525358.3181875004,54.41114154066701,5.0,POINT (-103.6 30.2),258.0,44.0,258.0
1869,24.0,-103.7,30.2,283.9,11.0,11.0,290.15,2525358.3181875004,54.492213746685124,5.0,POINT (-103.7 30.2),258.0,44.0,258.0
1870,23.0,-103.8,30.2,283.4,10.0,10.0,288.9,2525358.3181875004,54.90305584056598,5.0,POINT (-103.8 30.2),258.0,44.0,258.0
1871,25.0,-103.9,30.2,283.0,10.0,10.0,289.4,2525358.3181875004,54.73760988418045,5.0,POINT (-103.9 30.2),258.0,44.0,258.0
1872,25.0,-104.0,30.2,282.6,9.0,9.0,288.4,2525358.3181875004,55.070011579551945,5.0,POINT (-104 30.2),258.0,44.0,258.0
1873,25.0,-104.1,30.2,283.5,10.0,10.0,289.4,2525358.3181875004,54.73760988418045,5.0,POINT (-104.1 30.2),258.0,44.0,258.0
1874,24.0,-104.2,30.2,283.1,10.0,10.0,289.15,2525358.3181875004,54.82014582100409,5.0,POINT (-104.2 30.2),258.0,44.0,258.0
1875,23.0,-104.3,30.2,282.9,10.0,10.0,288.9,2525358.3181875004,54.90305584056598,5.0,POINT (-104.3 30.2),258.0,44.0,258.0
1876,23.6,-104.4,30.2,283.4,10.0,10.0,289.04999999999995,2525358.3181875004,54.85326475228114,5.0,POINT (-104.4 30.2),258.0,44.0,258.0
1877,41.5,-104.5,30.2,285.0,12.0,12.0,295.525,2525358.3181875004,52.82389199726205,5.0,POINT (-104.5 30.2),258.0,44.0,258.0
1878,52.5,-104.6,30.2,288.9,16.0,16.0,302.275,2525358.3181875004,50.924693755386,5.0,POINT (-104.6 30.2),258.0,44.0,258.0
1879,28.0,-93.8,30.3,287.9,15.0,15.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-93.8 30.3),258.0,44.0,258.0
1880,32.0,-93.9,30.3,287.5,14.0,14.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-93.90000000000001 30.3),258.0,44.0,258.0
1881,31.0,-94.0,30.3,287.6,14.0,14.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-94 30.3),258.0,44.0,258.0
1882,28.0,-94.1,30.3,287.9,15.0,15.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-94.09999999999999 30.3),258.0,44.0,258.0
1883,29.0,-94.2,30.3,287.9,15.0,15.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-94.2 30.3),258.0,44.0,258.0
1884,32.0,-94.3,30.3,287.3,14.0,14.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-94.3 30.3),258.0,44.0,258.0
1885,33.0,-94.4,30.3,287.5,14.0,14.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-94.40000000000001 30.3),258.0,44.0,258.0
1886,26.0,-94.5,30.3,287.6,14.0,14.0,293.65,2525358.3181875004,53.38869750221861,5.0,POINT (-94.5 30.3),258.0,44.0,258.0
1887,41.0,-94.6,30.3,287.5,14.0,14.0,297.4,2525358.3181875004,52.27608919862434,5.0,POINT (-94.59999999999999 30.3),258.0,44.0,258.0
1888,30.0,-94.7,30.3,287.7,15.0,15.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-94.7 30.3),258.0,44.0,258.0
1889,24.0,-94.8,30.3,287.8,15.0,15.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-94.8 30.3),258.0,44.0,258.0
1890,27.0,-94.9,30.3,287.7,15.0,15.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-94.90000000000001 30.3),258.0,44.0,258.0
1891,33.0,-95.0,30.3,287.6,14.0,14.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-95 30.3),258.0,44.0,258.0
1892,37.0,-95.1,30.3,288.0,15.0,15.0,297.4,2525358.3181875004,52.27608919862434,5.0,POINT (-95.09999999999999 30.3),258.0,44.0,258.0
1893,30.0,-95.2,30.3,287.7,15.0,15.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-95.2 30.3),258.0,44.0,258.0
1894,30.0,-95.3,30.3,287.7,15.0,15.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-95.3 30.3),258.0,44.0,258.0
1895,30.0,-95.4,30.3,288.5,15.0,15.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-95.40000000000001 30.3),258.0,44.0,258.0
1896,30.0,-95.5,30.3,288.7,16.0,16.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-95.5 30.3),258.0,44.0,258.0
1897,34.0,-95.6,30.3,288.2,15.0,15.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-95.59999999999999 30.3),258.0,44.0,258.0
1898,36.0,-95.7,30.3,287.9,15.0,15.0,297.15,2525358.3181875004,52.348182704558745,5.0,POINT (-95.7 30.3),258.0,44.0,258.0
1899,30.0,-95.8,30.3,287.7,15.0,15.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-95.8 30.3),258.0,44.0,258.0
1900,32.0,-95.9,30.3,288.1,15.0,15.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-95.90000000000001 30.3),258.0,44.0,258.0
1901,32.0,-96.0,30.3,287.7,15.0,15.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-96 30.3),258.0,44.0,258.0
1902,32.0,-96.1,30.3,287.8,15.0,15.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-96.09999999999999 30.3),258.0,44.0,258.0
1903,33.0,-96.2,30.3,287.9,15.0,15.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-96.2 30.3),258.0,44.0,258.0
1904,36.0,-96.3,30.3,288.0,15.0,15.0,297.15,2525358.3181875004,52.348182704558745,5.0,POINT (-96.3 30.3),258.0,44.0,258.0
1905,35.0,-96.4,30.3,288.0,15.0,15.0,296.9,2525358.3181875004,52.420563429225254,5.0,POINT (-96.40000000000001 30.3),258.0,44.0,258.0
1906,36.0,-96.5,30.3,288.8,16.0,16.0,298.15,2525358.3181875004,52.061510188118795,5.0,POINT (-96.5 30.3),258.0,44.0,258.0
1907,34.0,-96.6,30.3,289.6,16.0,16.0,297.65,2525358.3181875004,52.20428071803998,5.0,POINT (-96.59999999999999 30.3),258.0,44.0,258.0
1908,32.0,-96.7,30.3,288.3,15.0,15.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-96.7 30.3),258.0,44.0,258.0
1909,32.0,-96.8,30.3,288.1,15.0,15.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-96.8 30.3),258.0,44.0,258.0
1910,28.0,-96.9,30.3,288.1,15.0,15.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-96.90000000000001 30.3),258.0,44.0,258.0
1911,33.0,-97.0,30.3,287.9,15.0,15.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-97 30.3),258.0,44.0,258.0
1912,30.0,-97.1,30.3,288.0,15.0,15.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-97.09999999999999 30.3),258.0,44.0,258.0
1913,30.0,-97.2,30.3,288.1,15.0,15.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-97.2 30.3),258.0,44.0,258.0
1914,30.0,-97.3,30.3,288.1,15.0,15.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-97.3 30.3),258.0,44.0,258.0
1915,27.0,-97.4,30.3,287.9,15.0,15.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-97.40000000000001 30.3),258.0,44.0,258.0
1916,27.0,-97.5,30.3,288.2,15.0,15.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-97.5 30.3),258.0,44.0,258.0
1917,22.2,-97.6,30.3,288.5,15.0,15.0,293.7,2525358.3181875004,53.373406567688264,5.0,POINT (-97.59999999999999 30.3),258.0,44.0,258.0
1918,17.3,-97.7,30.3,290.0,17.0,17.0,294.47499999999997,2525358.3181875004,53.13802296484313,5.0,POINT (-97.7 30.3),258.0,44.0,258.0
1919,19.7,-97.8,30.3,290.0,17.0,17.0,295.075,2525358.3181875004,52.95785648528067,5.0,POINT (-97.8 30.3),258.0,44.0,258.0
1920,27.5,-97.9,30.3,288.9,16.0,16.0,296.025,2525358.3181875004,52.67619010110914,5.0,POINT (-97.90000000000001 30.3),258.0,44.0,258.0
1921,27.0,-98.0,30.3,288.4,15.0,15.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-98 30.3),258.0,44.0,258.0
1922,26.5,-98.1,30.3,288.5,15.0,15.0,294.775,2525358.3181875004,53.04771693517545,5.0,POINT (-98.09999999999999 30.3),258.0,44.0,258.0
1923,25.5,-98.2,30.3,288.4,15.0,15.0,294.525,2525358.3181875004,53.12294083467366,5.0,POINT (-98.2 30.3),258.0,44.0,258.0
